TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day
T207812_2.00	F223_2.00	TS12_2.00	M02184_2.00	MS64_2.00	ENSCING00000001270	hex	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6423	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207813_2.00	F223_2.00	TS12_2.00	M00450_2.00	MS06_2.00	ENSCING00000001273	hox1	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Hoxa1_3425	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207814_2.00	F223_2.00	TS12_2.00	M00334_2.00	MS04_2.00	ENSCING00000001363	hox5	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	HOXB7_REF	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207815_2.00	F223_2.00	TS12_2.00	M00426_2.00	MS06_2.00	ENSCING00000001856	prx1	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Rax_3443	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207816_2.00	F223_2.00	TS12_2.00	M03863_2.00	MS45_2.00	ENSCING00000002052	nkx-c	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	CG13424_1	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207817_2.00	F223_2.00	TS12_2.00	M03793_2.00	MS45_2.00	ENSCING00000002157	en	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	en_1	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207818_2.00	F223_2.00	TS12_2.00	M00419_2.00	MS06_2.00	ENSCING00000003920	ENSCING00000003920	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Hmbox1_2674	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207819_2.00	F223_2.00	TS12_2.00	M03834_2.00	MS45_2.00	ENSCING00000004120	ENSCING00000004120	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	otp_1	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207820_2.00	F223_2.00	TS12_2.00	M02112_2.00	MS64_2.00	ENSCING00000004370	dll-a	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	pTH5506	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207821_2.00	F223_2.00	TS12_2.00	M00387_2.00	MS06_2.00	ENSCING00000004374	ENSCING00000004374	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Dlx3_1030	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207822_2.00	F223_2.00	TS12_2.00	M00461_2.00	MS06_2.00	ENSCING00000004748	six45	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Six4_2860	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207823_2.00	F223_2.00	TS12_2.00	M00469_2.00	MS06_2.00	ENSCING00000005160	hoxa2	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Gsh2_3990	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207824_2.00	F223_2.00	TS12_2.00	M00313_2.00	MS04_2.00	ENSCING00000005285	ENSCING00000005285	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	PITX2_REF	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207825_2.00	F223_2.00	TS12_2.00	M00437_2.00	MS06_2.00	ENSCING00000005356	meis	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Mrg1_2246	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207826_2.00	F223_2.00	TS12_2.00	M00388_2.00	MS06_2.00	ENSCING00000005724	mnx	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Hlxb9_3422	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207827_2.00	F223_2.00	TS12_2.00	M00483_2.00	MS06_2.00	ENSCING00000005828	ENSCING00000005828	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Six3_1732	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207828_2.00	F223_2.00	TS12_2.00	M02120_2.00	MS64_2.00	ENSCING00000006004	gsc	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	pTH5511	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207829_2.00	F223_2.00	TS12_2.00	.	.	ENSCING00000006059	lag1-like1	Ciona_intestinalis	N	Homeodomain	Homeobox	1	0.598692764790911	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207830_2.00	F223_2.00	TS12_2.00	M05233_2.00	MS62_2.00	ENSCING00000006177	ENSCING00000006177	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	TLX3_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207831_2.00	F223_2.00	TS12_2.00	M00385_2.00	MS06_2.00	ENSCING00000006231	titf1	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Titf1_1722	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207832_2.00	F223_2.00	TS12_2.00	M00416_2.00	MS06_2.00	ENSCING00000006449	irx-c	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Irx4_2242	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207833_2.00	F223_2.00	TS12_2.00	M00432_2.00	MS06_2.00	ENSCING00000006856	lmx	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Lmx1a_2238	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207834_2.00	F223_2.00	TS12_2.00	M00330_2.00	MS04_2.00	ENSCING00000006962	hox4	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	HOXC4_REF	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207835_2.00	F223_2.00	TS12_2.00	M00172_2.00	MS02_2.00	ENSCING00000006963	ENSCING00000006963	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Hoxa3_2783	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207836_2.00	F223_2.00	TS12_2.00	M00403_2.00	MS06_2.00	ENSCING00000006964	ENSCING00000006964	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Hoxa2_3079	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207837_2.00	F223_2.00	TS12_2.00	M00441_2.00	MS06_2.00	ENSCING00000007001	ENSCING00000007001	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Dmbx1_2277	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207838_2.00	F223_2.00	TS12_2.00	M02075_2.00	MS64_2.00	ENSCING00000007040	hox12	Ciona_intestinalis	D	Homeodomain	Homeobox	1	0.598692764790911	pTH6299	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207839_2.00	F223_2.00	TS12_2.00	M00491_2.00	MS06_2.00	ENSCING00000007099	ENSCING00000007099	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Dlx1_1741	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207840_2.00	F223_2.00	TS12_2.00	.	.	ENSCING00000007134	ENSCING00000007134	Ciona_intestinalis	N	Homeodomain	Homeobox	1	0.598692764790911	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207841_2.00	F223_2.00	TS12_2.00	M00497_2.00	MS06_2.00	ENSCING00000007218	nk4	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Nkx2-3_3435	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207842_2.00	F223_2.00	TS12_2.00	M00447_2.00	MS06_2.00	ENSCING00000007334	ENSCING00000007334	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Cdx2_4272	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207843_2.00	F223_2.00	TS12_2.00	M02076_2.00	MS64_2.00	ENSCING00000007395	ENSCING00000007395	Ciona_intestinalis	D	Homeodomain	Homeobox	1	0.598692764790911	pTH5922	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207844_2.00	F223_2.00	TS12_2.00	M03103_2.00	MS33_2.00	ENSCING00000007464	mox	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	MEOX2_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207845_2.00	F223_2.00	TS12_2.00	M00408_2.00	MS06_2.00	ENSCING00000007645	ENSCING00000007645	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Tcf2_0913	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207846_2.00	F223_2.00	TS12_2.00	M00435_2.00	MS06_2.00	ENSCING00000009072	ENSCING00000009072	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Lhx3_3431	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207847_2.00	F223_2.00	TS12_2.00	M08134_2.00	MS31_2.00	ENSCING00000009075	pbx	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	MA1113.1	ChIP-seq	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207848_2.00	F223_2.00	TS12_2.00	M00290_2.00	MS04_2.00	ENSCING00000009129	msxb	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	MSX2_REF	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207849_2.00	F223_2.00	TS12_2.00	M00443_2.00	MS06_2.00	ENSCING00000009645	ENSCING00000009645	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Uncx4	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207850_2.00	F223_2.00	TS12_2.00	.	.	ENSCING00000011300	ENSCING00000011300	Ciona_intestinalis	N	Homeodomain	Homeobox	1	0.598692764790911	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207851_2.00	F223_2.00	TS12_2.00	.	.	ENSCING00000011786	lass6	Ciona_intestinalis	N	Homeodomain	Homeobox	1	0.598692764790911	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207852_2.00	F223_2.00	TS12_2.00	.	.	ENSCING00000011787	atbf	Ciona_intestinalis	N	Homeodomain	Homeobox	1	0.598692764790911	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207853_2.00	F223_2.00	TS12_2.00	.	.	ENSCING00000011826	ENSCING00000011826	Ciona_intestinalis	N	Homeodomain	Homeobox	1	0.598692764790911	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207854_2.00	F223_2.00	TS12_2.00	M00466_2.00	MS06_2.00	ENSCING00000012311	ENSCING00000012311	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Nkx6-1_2825	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207855_2.00	F223_2.00	TS12_2.00	M00416_2.00	MS06_2.00	ENSCING00000012537	ENSCING00000012537	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Irx4_2242	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207856_2.00	F223_2.00	TS12_2.00	M00393_2.00	MS06_2.00	ENSCING00000012681	evx-a	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Evx2_2645	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207857_2.00	F223_2.00	TS12_2.00	M02077_2.00	MS64_2.00	ENSCING00000012765	prd-b	Ciona_intestinalis	D	Homeodomain	Homeobox	1	0.598692764790911	pTH6284	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207858_2.00	F223_2.00	TS12_2.00	M00451_2.00	MS06_2.00	ENSCING00000012835	ENSCING00000012835	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Dbx1_3486	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207859_2.00	F223_2.00	TS12_2.00	M00264_2.00	MS04_2.00	ENSCING00000012916	aristaless	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	ARX_REF	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207860_2.00	F223_2.00	TS12_2.00	M00432_2.00	MS06_2.00	ENSCING00000013048	lmx-like	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Lmx1a_2238	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207861_2.00	F223_2.00	TS12_2.00	M00516_2.00	MS06_2.00	ENSCING00000013280	ENSCING00000013280	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Bsx_3483	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207862_2.00	F223_2.00	TS12_2.00	M02147_2.00	MS64_2.00	ENSCING00000013561	pax3/7-like	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6103	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207863_2.00	F223_2.00	TS12_2.00	M02241_2.00	MS64_2.00	ENSCING00000013609	ENSCING00000013609	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6053	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207864_2.00	F223_2.00	TS12_2.00	M03087_2.00	MS33_2.00	ENSCING00000013809	ENSCING00000013809	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	VSX1_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207865_2.00	F223_2.00	TS12_2.00	.	.	ENSCING00000014267	ENSCING00000014267	Ciona_intestinalis	N	Homeodomain	Homeobox	1	0.598692764790911	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207866_2.00	F223_2.00	TS12_2.00	.	.	ENSCING00000014429	zhx1-like	Ciona_intestinalis	N	Homeodomain	Homeobox	1	0.598692764790911	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207867_2.00	F223_2.00	TS12_2.00	M06354_2.00	MS19_2.00	ENSCING00000015968	ENSCING00000015968	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	CG18599_Cell_FBgn0038592	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207868_2.00	F223_2.00	TS12_2.00	M02078_2.00	MS64_2.00	ENSCING00000016045	ENSCING00000016045	Ciona_intestinalis	D	Homeodomain	Homeobox	1	0.598692764790911	pTH6551	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207869_2.00	F223_2.00	TS12_2.00	M00413_2.00	MS06_2.00	ENSCING00000017406	ENSCING00000017406	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Barx1_2877	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207870_2.00	F223_2.00	TS12_2.00	.	.	ENSCING00000018015	ENSCING00000018015	Ciona_intestinalis	N	Homeodomain	Homeobox	1	0.598692764790911	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207871_2.00	F223_2.00	TS12_2.00	M00317_2.00	MS04_2.00	ENSCING00000018949	ENSCING00000018949	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	PROP1_REF	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207872_2.00	F223_2.00	TS12_2.00	M06305_2.00	MS19_2.00	ENSCING00000018956	irx-a	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Mirr_Cell_FBgn0014343	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207873_2.00	F223_2.00	TS12_2.00	M00468_2.00	MS06_2.00	ENSCING00000019064	prep	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Pknox2_3077	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207874_2.00	F223_2.00	TS12_2.00	M00485_2.00	MS06_2.00	ENSCING00000019191	hlx	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Hlx1_2350	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207875_2.00	F223_2.00	TS12_2.00	M03808_2.00	MS45_2.00	ENSCING00000019349	otx2	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	oc_1	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207876_2.00	F223_2.00	TS12_2.00	M01245_2.00	MS57_2.00	ENSCING00000019710	hox13	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	pTH11458	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207877_2.00	F223_2.00	TS12_2.00	M00405_2.00	MS06_2.00	ENSCING00000019733	ENSCING00000019733	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Lhx1_2240	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207878_2.00	F223_2.00	TS12_2.00	M06305_2.00	MS19_2.00	ENSCING00000021438	irx-b	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Mirr_Cell_FBgn0014343	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207879_2.00	F223_2.00	TS12_2.00	M00425_2.00	MS06_2.00	ENSCING00000022188	ENSCING00000022188	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Six2_2307	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207880_2.00	F223_2.00	TS12_2.00	M00495_2.00	MS06_2.00	ENSCING00000023042	ENSCING00000023042	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	Emx2_3420	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207881_2.00	F223_2.00	TS12_2.00	.	.	ENSCING00000023090	ENSCING00000023090	Ciona_intestinalis	N	Homeodomain	Homeobox	1	0.598692764790911	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207882_2.00	F223_2.00	TS12_2.00	M00334_2.00	MS04_2.00	ENSCING00000023524	ENSCING00000023524	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	HOXB7_REF	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T207883_2.00	F223_2.00	TS12_2.00	M00282_2.00	MS04_2.00	ENSCING00000023735	phox2	Ciona_intestinalis	I	Homeodomain	Homeobox	1	0.598692764790911	PHOX2B_REF	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T237286_2.00	F230_2.00	TS12_2.00	M00541_2.00	MS06_2.00	ENSCING00000005904	ENSCING00000005904	Ciona_intestinalis	I	Homeodomain,Paired box	Homeobox,PAX	2	0.7	Pax7_3783	PBM	Berger08	PBM	Berger	2008	18585359	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T237287_2.00	F230_2.00	TS12_2.00	M00342_2.00	MS04_2.00	ENSCING00000006503	ENSCING00000006503	Ciona_intestinalis	I	Homeodomain,Paired box	Homeobox,PAX	2	0.7	PAX6_REF	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T238059_2.00	F231_2.00	TS12_2.00	.	.	ENSCING00000004922	ENSCING00000004922	Ciona_intestinalis	N	Homeodomain,POU	Homeobox,Pou	2	0.9934640522879999	.	.	.	.	.	.	.	.	SequenceIdentity	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T238060_2.00	F231_2.00	TS12_2.00	.	.	ENSCING00000006644	pou-like	Ciona_intestinalis	N	Homeodomain,POU	Homeobox,Pou	2	0.9934640522879999	.	.	.	.	.	.	.	.	SequenceIdentity	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T240156_2.00	F238_2.00	TS12_2.00	.	.	ENSCING00000007929	ENSCING00000007929	Ciona_intestinalis	N	HSF	HSF_DNA-bind	1	0.318226806610659	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T243741_2.00	F241_2.00	TS12_2.00	.	.	ENSCING00000024479	ENSCING00000024479	Ciona_intestinalis	N	IBD	IBD	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T243968_2.00	F243_2.00	TS12_2.00	.	.	ENSCING00000000808	irf-like-3	Ciona_intestinalis	N	IRF	IRF	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T243969_2.00	F243_2.00	TS12_2.00	.	.	ENSCING00000002820	irf-like-4	Ciona_intestinalis	N	IRF	IRF	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T243970_2.00	F243_2.00	TS12_2.00	.	.	ENSCING00000005877	ENSCING00000005877	Ciona_intestinalis	N	IRF	IRF	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T243971_2.00	F243_2.00	TS12_2.00	.	.	ENSCING00000008908	ENSCING00000008908	Ciona_intestinalis	N	IRF	IRF	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T243972_2.00	F243_2.00	TS12_2.00	.	.	ENSCING00000008909	irf-like-8	Ciona_intestinalis	N	IRF	IRF	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T243973_2.00	F243_2.00	TS12_2.00	.	.	ENSCING00000012684	ENSCING00000012684	Ciona_intestinalis	N	IRF	IRF	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T243974_2.00	F243_2.00	TS12_2.00	.	.	ENSCING00000019194	ENSCING00000019194	Ciona_intestinalis	N	IRF	IRF	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T243975_2.00	F243_2.00	TS12_2.00	.	.	ENSCING00000023235	ENSCING00000023235	Ciona_intestinalis	N	IRF	IRF	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
